bigg_id,name,formulas,charges
M01487,"""Cholest-5-En-3B-Yl (9Z-Tetradecenoate)""",['C41H70O2'],[0]
M01490,"""Cholest-5-En-3Beta-Yl (8Z,11Z,14Z-Eicosatrienoate)""",['C47H78O2'],[0]
M01492,"""Cholest-5-En-3Beta-Yl Eicosanoate""",['C47H84O2'],[0]
M01491,"""Cholest-5-En-3Beta-Yl Docosanoate""",['C49H88O2'],[0]
M01495,"""Cholest-5-En-3B-Yl (Heptadecanoate)""",['C44H78O2'],[0]
M01494,"""Cholesterol-Ester-Heneico""",['C48H86O2'],[0]
M01496,"""Cholesterol-Ester-Hexacosa""",['C53H96O2'],[0]
M01497,"""Cholesterol-Ester-Hexecose""",['C53H94O2'],[0]
M01498,"""Cholest-5-En-3Beta-Yl Dodecanoate""",['C39H68O2'],[0]
M01506,"""Cholest-5-En-3B-Yl (Pentadecanoate)""",['C42H74O2'],[0]
M01501,"""Cholest-5-En-3Beta-Yl Tetradecanoate""",['C41H72O2'],[0]
M01502,"""Cholest-5-En-3Beta-Yl Nonadecanoate""",['C46H82O2'],[0]
M01508,"""Cholesterol-Ester-Tetraco""",['C51H92O2'],[0]
M01509,"""Cholesterol-Ester-Trico""",['C50H90O2'],[0]
M01510,"""Cholesterol-Ester-Tridec""",['C40H70O2'],[0]
M01573,"""Cis-(3S)-Hydroxytetradec-5-Enoyl Coenzyme A""",['C35H56N7O18P3S'],[-4]
M01582,"""11Z-Docosenoic Acid""",['C22H41O2'],[-1]
M01724,"""Docosanoylcarnitine""",['C29H57NO4'],[0]
M01726,"""Docosenoylcarnitine(11)""",['C29H55NO4'],[0]
M01727,"""Docosenoylcarnitine""",['C29H55NO4'],[0]
M01729,"""Dodecanoylcarnitine""",['C19H37NO4'],[0]
M01770,"""11Z,14Z-Eicosadienoylcarnitine""",['C27H49NO4'],[0]
M01775,"""Eicosenoylcarnitine(11)""",['C27H51NO4'],[0]
M01776,"""Eicosenoylcarnitine(7)""",['C27H51NO4'],[0]
M01777,"""Eicosenoylcarnitine(9)""",['C27H51NO4'],[0]
M01820,"""Fatty-Acid-VLDL-Pool""",['CHO2R'],[0]
M01869,"""(GlcNAc)6 (Man)3 (Asn)1""",['C82H135N8O55'],[0]
M01807,"""Fatty-Acid-Chylomicron-Pool""",['CHO2R'],[0]
M01870,""" 
(GlcNAc)7 (Man)3 (Asn)1""",['C90H148N9O60'],[0]
M01871,"""(GalNAc)1 (GlcNAc)1 (Ser/Thr)1""",['X'],[0]
M01872,"""(Gal)1 (GalNAc)1 (GlcNAc)1 (Ser/Thr)1""",['X'],[0]
M01966,"""D-Glucose 1,6-Bisphosphate""",['C6H11O12P2'],[-3]
M01881,"""(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1""",['X'],[0]
M01989,"""Glycodeoxycholic Acid""",['C26H43NO5'],[0]
M02012,"""Gm2A""",['X'],[0]
M02013,"""Gm2A:Gm2-Ganglioside""",['C50H86N3O26R'],[0]
M02035,"""Guanidine""",['CH5N3'],[0]
M02051,"""Heneicosanoylcarnitine""",['C28H55NO4'],[0]
M02052,"""Heneicosanoyl Coenzyme A""",['C42H72N7O17P3S'],[-4]
M02053,"""Heneicosanoic Acid""",['C21H41O2'],[-1]
M02102,"""Heptadecenoylcarnitine(7)""",['C24H45NO4'],[0]
M02103,"""Heptadecenoylcarnitine(8)""",['C24H45NO4'],[0]
M02107,"""Heptanoyl Coenzyme A""",['C28H44N7O17P3S'],[-4]
M02108,"""Heptylic Acid""",['C7H13O2'],[-1]
M02112,"""17Z-Hexacosenoyl Coenzyme A""",['C47H80N7O17P3S'],[-4]
M02155,"""Hyodesoxycholic Acid""",['C24H40O4'],[0]
M02186,"""Lactoisooctaosylceramide ((Gal)4 (Glc)1 (GlcNAc)3 (Cer)1)""",['X'],[0]
M02195,"""Fuc-alpha1->2Gal-beta1->3GlcNAc-beta1->3Gal-beta1->4Glc-beta1-1'Cer""",['C50H89N2O26RCO'],[0]
M02197,"""N-Acetyl-D-galactosaminyl-N-Acetyl-D-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide""",['C53H92N3O28R'],[0]
M02446,"""Maltoheptaose""",['C42H72O36'],[0]
M02447,"""Maltohexaose""",['C36H62O31'],[0]
M02451,"""Maltotetraose""",['C24H42O21'],[0]
M02449,"""Maltopentaose""",['C30H52O26'],[0]
M02457,"""5Z,8Z,11Z-Eicosatrienoic Acid""",['C20H34O2'],[0]
M02490,"""Monofucosyllactoisooctaosylceramide""",['X'],[0]
M02491,"""Monosialylgalactosylgloboside""",['X'],[0]
M02467,"""Metformin""",['C4H11N5'],[0]
M02560,"""Nefa-Blood-Pool-In""",['CHO2R'],[0]
M02611,"""Nonadecanoylcarnitine""",['C26H51NO4'],[0]
M02561,"""Nefa-Blood-Pool-Out""",['CHO2R'],[0]
M02612,"""Nonadecanoyl Coenzyme A""",['C40H68N7O17P3S'],[-4]
M02613,"""Nonadecanoic Acid""",['C19H37O2'],[-1]
M02616,"""Nonanoyl Coenzyme A""",['C30H48N7O17P3S'],[-4]
M02637,"""Octadecatrienoylcarnitine""",['C25H43NO4'],[0]
M02638,"""Octadecenoylcarnitine(11)""",['C25H47NO4'],[0]
M02686,"""Pe-Nme-Ld-Pool""",['C8H13NO8PR2'],[-1]
M02694,"""Pentanoyl Coenzyme A""",['C26H40N7O17P3S'],[-4]
M02683,"""Paragloboside""",['C45H79N2O23R'],[0]
M02745,"""5Z-Tetradecenoic Acid""",['C14H25O2'],[-1]
M02758,"""Phosphatidyl-N-Dimethylethanolamine""",['C9H15NO8PR2'],[-1]
